attitude_geodesic_rmse,quaternion_error_mean,position_rmse,velocity_rmse,angular_rate_rmse,gyro_bias_rmse,accel_bias_rmse,disturbance_torque_rmse,disturbance_accel_rmse,nees_mean,nis_mean,runtime_per_step_s,runtime_per_step_s_median,pinn_time_per_step_s,filter_time_per_step_s,total_inference_latency_s,memory_usage_mb,trial,method
0.04104179943464925,0.033242652217756526,0.009903804762542236,0.0006874080587848046,0.002845335941468576,0.006802284858468371,0.0683660707846129,0.015669588448930957,0.03606209308581085,297.33062827751854,28.696155024582712,0.01906473416602239,0.01901854999596253,1.8374897384395202e-07,0.01906368166770941,4.575536199845374,453.91015625,26,EKF
0.04836948445308341,0.04043029945496675,0.009394924387655774,0.000633317367224483,0.00347601241285666,0.0035014104602226386,0.031037454644287192,0.016229353037313553,0.03664288601460409,206.63605431223266,28.876172661598996,0.018964703333040234,0.01887109997915104,1.812489548077186e-07,0.018963655832825072,4.551528799929656,453.91015625,27,EKF
0.06913541137899945,0.046746127500427385,0.2239002756303035,0.09021201657418007,0.00727136031053764,0.007261599169240728,0.07429331525906346,0.018518723468780054,0.07346798790881498,193.66337666586705,23.425585291261438,0.019000206667988094,0.018814550014212728,1.9291716550166407e-07,0.018999160418267515,4.560049600317143,453.91015625,28,EKF
0.0662144812138154,0.05435883005054056,0.011313721017032813,0.0010536595705302049,0.005008368255643089,0.0053435890188795535,0.045992702162584866,0.027639831505696412,0.05992351281277461,172.84153735239568,46.26577959622815,0.019134184997043727,0.01889350003330037,2.112501533702016e-07,0.01913309374601037,4.592204399290495,453.91015625,29,EKF
0.04958881226429572,0.041214614381634186,0.00920459373256392,0.0006680537999929119,0.003170263755797363,0.003254741280561046,0.031178732456049137,0.016695937102786322,0.0366557148126255,168.48560976965535,29.087684805372824,0.019373845418158453,0.018920900009106845,1.9916721309224764e-07,0.019372787915926892,4.649722900358029,453.91015625,30,EKF
0.046028379075454255,0.03551795740244681,0.009661867124600163,0.000654033549524497,0.003206409725192652,0.003245973800200973,0.031785010295414105,0.01608161623326056,0.03594979266718997,78.89987436361844,28.900361161422307,0.019346370420438082,0.018744199944194406,2.1374823215107122e-07,0.01934516083614047,4.64312890090514,453.91015625,31,EKF
0.04740617903294587,0.038681627474664325,0.009561288257230818,0.0006596838454476496,0.0032892204415128664,0.006836372828574501,0.06874569167731404,0.017334736971204696,0.03613498912659196,1299.826205193973,29.155699304545724,0.01929118208257326,0.01911334996111691,2.0333439654981096e-07,0.01929005749649756,4.629883699817583,453.91015625,32,EKF
0.04329577889185219,0.03535474382951051,0.009343895032211074,0.0006998887216779312,0.0028980603096405264,0.002976025278936814,0.030359098578188824,0.015610495625244723,0.03674459395195898,738.9273130115497,28.501277401332466,0.01924145791126648,0.019045000022742897,1.9749907854323585e-07,0.019240334161925905,4.617949898703955,453.91015625,33,EKF
0.05086896784607675,0.03658153591577089,0.014927598229423461,0.046447488267474135,0.00422392220368442,0.004092896459307102,0.03976440843324024,0.014878269365437517,0.04213437611411366,221.21236357324258,25.38562964996862,0.019784770421877814,0.018944749957881868,1.9500099976236622e-07,0.019783638754355102,4.748344901250675,453.91015625,34,EKF
0.07437604543170122,0.05711729397275646,0.010842977445627929,0.0010160634228672189,0.004844873762074194,0.005197901878736093,0.04380769795576341,0.028127230007994063,0.060280454292528714,1978.7627824797644,46.228337780133415,0.04330524958398504,0.020324149983935058,3.4583499655127523e-07,0.04330333250157613,10.393259900156409,453.875,35,EKF
0.03682704890399187,0.03010674758681713,0.01000432376509513,0.0006776732005999443,0.002651197292699901,0.002739599439248511,0.031261063553448064,0.015524243265102513,0.036438529985232664,802.1643161034204,29.091938802167228,0.06899360875346854,0.0700213999953121,4.724997173373898e-07,0.06899094417118855,16.558466100832447,453.875,36,EKF
0.04434343220206663,0.03703257639682692,0.010184081027928435,0.0006740616368808133,0.0027806353836465304,0.0028731101120293293,0.030992740760911283,0.015151642080637613,0.036742335378468716,1241.4575038164644,29.02137908417908,0.07022465791087598,0.07119804999092594,5.179157597012818e-07,0.07022190207838624,16.853917898610234,453.875,37,EKF
0.03744495772546895,0.03114211860890711,0.010051570076785699,0.0006839025572879654,0.0027394385093025015,0.0070023174691764105,0.06896279786426661,0.01631391100922875,0.03613060022005301,260.10778700219333,28.86065081512585,0.06673577458714135,0.06873644998995587,4.529167199507356e-07,0.0667328712506181,16.016585900913924,453.875,38,EKF
0.04407403204894041,0.03435580758633052,0.009719365940091389,0.0006876859133372985,0.003725003153009562,0.003749308417291863,0.0306018423463666,0.015169248056651524,0.03687576342761253,237.59831619194608,28.548035357603265,0.06905212541751098,0.07033545000012964,4.4708237207184235e-07,0.06904969832879336,16.572510100202635,453.875,39,EKF
0.04915276584685641,0.03921450680846461,0.012433010106541187,0.008199181929109157,0.0031494047871227296,0.0031849198552140016,0.03109528428841344,0.014845631280961604,0.03566003222798652,292.2178244953984,26.78011052163464,0.06877443333214614,0.0702589499996975,4.633324958073596e-07,0.068771847501921,16.505863999715075,453.875,40,EKF
